Seconds,Amps,Volts,State,Step,Cycle,Ah
26260.026000000005,-0.0,3.681084049191953,R,3.0,1.0,0.0016799190492068194
26270.026000000005,-0.0,3.6810840491845953,R,3.0,1.0,0.0016799190492068194
26280.026000000005,-0.0,3.681084049177238,R,3.0,1.0,0.0016799190492068194
26290.026000000005,-0.0,3.6810840491698804,R,3.0,1.0,0.0016799190492068194
26300.026000000005,-0.0,3.6810840491625227,R,3.0,1.0,0.0016799190492068194
26310.026000000005,-0.0,3.681084049155165,R,3.0,1.0,0.0016799190492068194
26320.026000000005,-0.0,3.6810840491478074,R,3.0,1.0,0.0016799190492068194
26330.026000000005,-0.0,3.6810840491404497,R,3.0,1.0,0.0016799190492068194
26340.026000000005,-0.0,3.681084049133092,R,3.0,1.0,0.0016799190492068194
26350.026000000005,-0.0,3.6810840491257344,R,3.0,1.0,0.0016799190492068194
26360.026000000005,-0.0,3.6810840491183767,R,3.0,1.0,0.0016799190492068194
26370.026000000005,-0.0,3.681084049111019,R,3.0,1.0,0.0016799190492068194
26380.026000000005,-0.0,3.6810840491036614,R,3.0,1.0,0.0016799190492068194
26390.026000000005,-0.0,3.6810840490963037,R,3.0,1.0,0.0016799190492068194
26400.026000000005,-0.0,3.681084049088946,R,3.0,1.0,0.0016799190492068194
26410.026000000005,-0.0,3.6810840490815884,R,3.0,1.0,0.0016799190492068194
26420.026000000005,-0.0,3.6810840490742307,R,3.0,1.0,0.0016799190492068194
26430.026000000005,-0.0,3.681084049066873,R,3.0,1.0,0.0016799190492068194
26440.026000000005,-0.0,3.6810840490595154,R,3.0,1.0,0.0016799190492068194
26450.026000000005,-0.0,3.6810840490521577,R,3.0,1.0,0.0016799190492068194
26460.026000000005,-0.0,3.6810840490448,R,3.0,1.0,0.0016799190492068194
26470.026000000005,-0.0,3.681084049037443,R,3.0,1.0,0.0016799190492068194
26480.026000000005,-0.0,3.681084049030085,R,3.0,1.0,0.0016799190492068194
26490.026000000005,-0.0,3.6810840490227275,R,3.0,1.0,0.0016799190492068194
26500.026000000005,-0.0,3.6810840490216923,R,3.0,1.0,0.0016799190492068194
26510.026000000005,-0.0,3.6810840490216026,R,3.0,1.0,0.0016799190492068194
26520.026000000005,-0.0,3.681084049021513,R,3.0,1.0,0.0016799190492068194
26530.026000000005,-0.0,3.681084049021423,R,3.0,1.0,0.0016799190492068194
26540.026000000005,-0.0,3.6810840490213335,R,3.0,1.0,0.0016799190492068194
26550.026000000005,-0.0,3.6810840490212438,R,3.0,1.0,0.0016799190492068194
26560.026000000005,-0.0,3.681084049021154,R,3.0,1.0,0.0016799190492068194
26570.026000000005,-0.0,3.6810840490210643,R,3.0,1.0,0.0016799190492068194
26580.026000000005,-0.0,3.681084049020975,R,3.0,1.0,0.0016799190492068194
26590.026000000005,-0.0,3.6810840490208854,R,3.0,1.0,0.0016799190492068194
26600.026000000005,-0.0,3.6810840490207957,R,3.0,1.0,0.0016799190492068194
26610.026000000005,-0.0,3.681084049020706,R,3.0,1.0,0.0016799190492068194
26620.026000000005,-0.0,3.6810840490206163,R,3.0,1.0,0.0016799190492068194
26630.026000000005,-0.0,3.6810840490205265,R,3.0,1.0,0.0016799190492068194
26640.026000000005,-0.0,3.681084049020437,R,3.0,1.0,0.0016799190492068194
26650.026000000005,-0.0,3.681084049020347,R,3.0,1.0,0.0016799190492068194
26660.026000000005,-0.0,3.6810840490202574,R,3.0,1.0,0.0016799190492068194
26670.026000000005,-0.0,3.6810840490201677,R,3.0,1.0,0.0016799190492068194
26680.026000000005,-0.0,3.681084049020078,R,3.0,1.0,0.0016799190492068194
26690.026000000005,-0.0,3.6810840490199883,R,3.0,1.0,0.0016799190492068194
26700.026000000005,-0.0,3.6810840490198986,R,3.0,1.0,0.0016799190492068194
26710.026000000005,-0.0,3.681084049019809,R,3.0,1.0,0.0016799190492068194
26720.026000000005,-0.0,3.681084049019719,R,3.0,1.0,0.0016799190492068194
26730.026000000005,-0.0,3.6810840490196295,R,3.0,1.0,0.0016799190492068194
26740.026000000005,-0.0,3.68108404901954,R,3.0,1.0,0.0016799190492068194
26750.026000000005,-0.0,3.6810840490194505,R,3.0,1.0,0.0016799190492068194
26760.026000000005,-0.0,3.681084049019361,R,3.0,1.0,0.0016799190492068194
26770.026000000005,-0.0,3.681084049019271,R,3.0,1.0,0.0016799190492068194
26780.026000000005,-0.0,3.6810840490191814,R,3.0,1.0,0.0016799190492068194
26790.026000000005,-0.0,3.6810840490190917,R,3.0,1.0,0.0016799190492068194
26800.026000000005,-0.0,3.681084049019002,R,3.0,1.0,0.0016799190492068194
26810.026000000005,-0.0,3.6810840490189123,R,3.0,1.0,0.0016799190492068194
26820.026000000005,-0.0,3.6810840490188226,R,3.0,1.0,0.0016799190492068194
26830.026000000005,-0.0,3.681084049018733,R,3.0,1.0,0.0016799190492068194
26840.026000000005,-0.0,3.681084049018643,R,3.0,1.0,0.0016799190492068194
26850.026000000005,-0.0,3.6810840490185535,R,3.0,1.0,0.0016799190492068194
26860.026000000005,-0.0,3.6810840490184638,R,3.0,1.0,0.0016799190492068194
26870.026000000005,-0.0,3.681084049018374,R,3.0,1.0,0.0016799190492068194
26880.026000000005,-0.0,3.6810840490182843,R,3.0,1.0,0.0016799190492068194
26890.026000000005,-0.0,3.6810840490181946,R,3.0,1.0,0.0016799190492068194
26900.026000000005,-0.0,3.681084049018105,R,3.0,1.0,0.0016799190492068194
26910.026000000005,-0.0,3.6810840490180157,R,3.0,1.0,0.0016799190492068194
26920.026000000005,-0.0,3.681084049017926,R,3.0,1.0,0.0016799190492068194
26930.026000000005,-0.0,3.6810840490178363,R,3.0,1.0,0.0016799190492068194
26940.026000000005,-0.0,3.6810840490177466,R,3.0,1.0,0.0016799190492068194
26950.026000000005,-0.0,3.681084049017657,R,3.0,1.0,0.0016799190492068194
26960.026000000005,-0.0,3.681084049017567,R,3.0,1.0,0.0016799190492068194
26970.026000000005,-0.0,3.6810840490174774,R,3.0,1.0,0.0016799190492068194
26980.026000000005,-0.0,3.6810840490173877,R,3.0,1.0,0.0016799190492068194
26990.026000000005,-0.0,3.681084049017298,R,3.0,1.0,0.0016799190492068194
27000.026000000005,-0.0,3.6810840490172083,R,3.0,1.0,0.0016799190492068194
27010.026000000005,-0.0,3.6810840490171186,R,3.0,1.0,0.0016799190492068194
27020.026000000005,-0.0,3.681084049017029,R,3.0,1.0,0.0016799190492068194
27030.026000000005,-0.0,3.681084049016939,R,3.0,1.0,0.0016799190492068194
27040.026000000005,-0.0,3.6810840490168495,R,3.0,1.0,0.0016799190492068194
27050.026000000005,-0.0,3.68108404901676,R,3.0,1.0,0.0016799190492068194
27060.026000000005,-0.0,3.68108404901667,R,3.0,1.0,0.0016799190492068194
27070.026000000005,-0.0,3.681084049016581,R,3.0,1.0,0.0016799190492068194
27080.026000000005,-0.0,3.681084049016491,R,3.0,1.0,0.0016799190492068194
27090.026000000005,-0.0,3.6810840490164014,R,3.0,1.0,0.0016799190492068194
27100.026000000005,-0.0,3.6810840490163117,R,3.0,1.0,0.0016799190492068194
27110.026000000005,-0.0,3.681084049016222,R,3.0,1.0,0.0016799190492068194
27120.026000000005,-0.0,3.6810840490161323,R,3.0,1.0,0.0016799190492068194
27130.026000000005,-0.0,3.6810840490160426,R,3.0,1.0,0.0016799190492068194
27140.026000000005,-0.0,3.681084049015953,R,3.0,1.0,0.0016799190492068194
27150.026000000005,-0.0,3.681084049015863,R,3.0,1.0,0.0016799190492068194
27160.026000000005,-0.0,3.6810840490157735,R,3.0,1.0,0.0016799190492068194
27170.026000000005,-0.0,3.6810840490156838,R,3.0,1.0,0.0016799190492068194
27180.026000000005,-0.0,3.681084049015594,R,3.0,1.0,0.0016799190492068194
27190.026000000005,-0.0,3.6810840490155043,R,3.0,1.0,0.0016799190492068194
27200.026000000005,-0.0,3.6810840490154146,R,3.0,1.0,0.0016799190492068194
27210.026000000005,-0.0,3.681084049015325,R,3.0,1.0,0.0016799190492068194
27220.026000000005,-0.0,3.6810840490152352,R,3.0,1.0,0.0016799190492068194
27230.026000000005,-0.0,3.6810840490151455,R,3.0,1.0,0.0016799190492068194
27240.026000000005,-0.0,3.6810840490150563,R,3.0,1.0,0.0016799190492068194
27250.026000000005,-0.0,3.6810840490149666,R,3.0,1.0,0.0016799190492068194
27260.026000000005,-0.0,3.681084049014877,R,3.0,1.0,0.0016799190492068194
27270.026000000005,-0.0,3.681084049014787,R,3.0,1.0,0.0016799190492068194
27280.026000000005,-0.0,3.6810840490146974,R,3.0,1.0,0.0016799190492068194
27290.026000000005,-0.0,3.6810840490146077,R,3.0,1.0,0.0016799190492068194
27300.026000000005,-0.0,3.681084049014518,R,3.0,1.0,0.0016799190492068194
27310.026000000005,-0.0,3.6810840490144283,R,3.0,1.0,0.0016799190492068194
27320.026000000005,-0.0,3.6810840490143386,R,3.0,1.0,0.0016799190492068194
27330.026000000005,-0.0,3.681084049014249,R,3.0,1.0,0.0016799190492068194
27340.026000000005,-0.0,3.681084049014159,R,3.0,1.0,0.0016799190492068194
27350.026000000005,-0.0,3.6810840490140695,R,3.0,1.0,0.0016799190492068194
27360.026000000005,-0.0,3.68108404901398,R,3.0,1.0,0.0016799190492068194
27370.026000000005,-0.0,3.68108404901389,R,3.0,1.0,0.0016799190492068194
27380.026000000005,-0.0,3.6810840490138004,R,3.0,1.0,0.0016799190492068194
27390.026000000005,-0.0,3.6810840490137107,R,3.0,1.0,0.0016799190492068194
27400.026000000005,-0.0,3.6810840490136214,R,3.0,1.0,0.0016799190492068194
27410.026000000005,-0.0,3.6810840490135317,R,3.0,1.0,0.0016799190492068194
27420.026000000005,-0.0,3.681084049013442,R,3.0,1.0,0.0016799190492068194
27430.026000000005,-0.0,3.6810840490133523,R,3.0,1.0,0.0016799190492068194
27440.026000000005,-0.0,3.6810840490132626,R,3.0,1.0,0.0016799190492068194
27450.026000000005,-0.0,3.681084049013173,R,3.0,1.0,0.0016799190492068194
27460.026000000005,-0.0,3.681084049013083,R,3.0,1.0,0.0016799190492068194
27470.026000000005,-0.0,3.6810840490129935,R,3.0,1.0,0.0016799190492068194
27480.026000000005,-0.0,3.6810840490129038,R,3.0,1.0,0.0016799190492068194
27480.027000000006,-0.0031998754648494073,3.616550862715037,D,4.0,1.0,0.0016799194936339685
27480.127000000004,-0.003199874838301779,3.6164245898638887,D,4.0,1.0,0.001680008379054842
27480.227000000006,-0.0031998748373362135,3.6162985356836153,D,4.0,1.0,0.0016800972644670056
27480.327000000005,-0.0031998748099349513,3.616172818840997,D,4.0,1.0,0.0016801861498787723
27480.427000000007,-0.003199874833473648,3.616047118794628,D,4.0,1.0,0.0016802750352904884
27480.527000000006,-0.0031998748101922684,3.61592173461923,D,4.0,1.0,0.001680363920702205
27480.627000000004,-0.003199874831086556,3.6157963839876515,D,4.0,1.0,0.0016804528061138886
27480.727000000006,-0.003199874810576451,3.615671331537656,D,4.0,1.0,0.0016805416915255803
27480.827000000005,-0.0031998748288304636,3.615546329249048,D,4.0,1.0,0.0016806305769372378
27480.927000000007,-0.0031998748386300718,3.6154214801503013,D,4.0,1.0,0.0016807194623492878
27481.027000000006,-0.0031998748386346853,3.6152967874745596,D,4.0,1.0,0.001680808347761471
27481.127000000004,-0.0031998748386341974,3.6151722275659135,D,4.0,1.0,0.0016808972331736516
27481.227000000006,-0.0031998748386262077,3.6150478004243625,D,4.0,1.0,0.0016809861185858377
27481.327000000005,-0.0031998748386313325,3.6149235447561914,D,4.0,1.0,0.001681075003998021
27481.427000000007,-0.00319987483864549,3.6147994568687123,D,4.0,1.0,0.0016811638894102074
27481.527000000006,-0.0031998748386564257,3.6146755243617887,D,4.0,1.0,0.0016812527748223914
27481.627000000004,-0.003199874838660529,3.614551747235422,D,4.0,1.0,0.0016813416602345756
27481.727000000006,-0.0031998748386648664,3.614428140226353,D,4.0,1.0,0.0016814305456467626
27481.827000000005,-0.003199874838671396,3.6143047059889706,D,4.0,1.0,0.001681519431058947
27481.927000000007,-0.0031998748386711886,3.614181437286339,D,4.0,1.0,0.0016816083164711343
27482.027000000006,-0.0031998748386579488,3.6140583341184587,D,4.0,1.0,0.0016816972018833156
27482.127000000004,-0.0031998748386535417,3.6139353982940348,D,4.0,1.0,0.0016817860872954996
27482.227000000006,-0.003199874838675022,3.613812630819297,D,4.0,1.0,0.0016818749727076868
27482.327000000005,-0.003199874838694334,3.6136900303863637,D,4.0,1.0,0.0016819638581198717
27482.427000000007,-0.003199874838710509,3.613567596995235,D,4.0,1.0,0.0016820527435320598
27482.527000000006,-0.0031998748387185934,3.6134453306459116,D,4.0,1.0,0.0016821416289442455
27482.627000000004,-0.003199874838717594,3.6133232313383923,D,4.0,1.0,0.0016822305143564312
27482.727000000006,-0.0031998748386983097,3.6132012990726774,D,4.0,1.0,0.0016823193997686195
27482.827000000005,-0.003199874838660254,3.613079533848767,D,4.0,1.0,0.0016824082851808041
27482.927000000007,-0.003199874838649594,3.612957930467962,D,4.0,1.0,0.001682497170592991
27483.027000000006,-0.003199874838737234,3.612836481007499,D,4.0,1.0,0.0016825860560051732
27483.127000000004,-0.0031998748388318283,3.612715194868255,D,4.0,1.0,0.0016826749414173608
27483.227000000006,-0.003199874838926174,3.6125940720502303,D,4.0,1.0,0.001682763826829554
27483.327000000005,-0.003199874839020494,3.612473112553425,D,4.0,1.0,0.0016828527122417468
27483.427000000007,-0.003199874839109085,3.612352316377838,D,4.0,1.0,0.001682941597653945
27483.527000000006,-0.003199874839186903,3.6122316835234716,D,4.0,1.0,0.0016830304830661427
27483.627000000004,-0.0031998748392517034,3.6121112139903238,D,4.0,1.0,0.0016831193684783423
27483.727000000006,-0.0031998748392997873,3.6119909077783956,D,4.0,1.0,0.0016832082538905464
27483.827000000005,-0.0031998748393287104,3.611870764887686,D,4.0,1.0,0.0016832971393027489
27483.927000000007,-0.0031998748393322635,3.6117507853181965,D,4.0,1.0,0.0016833860247149545
27484.027000000006,-0.003199874839307408,3.6116309690699255,D,4.0,1.0,0.001683474910127154
27484.127000000004,-0.0031998748392521184,3.6115113161428742,D,4.0,1.0,0.0016835637955393554
27484.227000000006,-0.0031998748391609566,3.611391826537042,D,4.0,1.0,0.0016836526809515576
27484.327000000005,-0.0031998748390308176,3.6112725002524293,D,4.0,1.0,0.001683741566363754
27484.427000000007,-0.0031998748388570343,3.6111533372890356,D,4.0,1.0,0.0016838304517759488
27484.527000000006,-0.0031998748386378667,3.611034337646861,D,4.0,1.0,0.0016839193371881354
27484.627000000004,-0.0031998748387821493,3.6109154802652705,D,4.0,1.0,0.0016840082226003208
27484.727000000006,-0.003199874838944409,3.610796782452618,D,4.0,1.0,0.0016840971080125135
27484.827000000005,-0.003199874839102389,3.6106782453861617,D,4.0,1.0,0.0016841859934247077
27484.927000000007,-0.00319987483924836,3.610559869065902,D,4.0,1.0,0.0016842748788369062
27485.027000000006,-0.00319987483937933,3.6104416534918395,D,4.0,1.0,0.0016843637642491086
27485.127000000004,-0.0031998748394909153,3.6103235986639732,D,4.0,1.0,0.0016844526496613142
27485.227000000006,-0.0031998748395796373,3.610205704582304,D,4.0,1.0,0.0016845415350735255
27485.327000000005,-0.0031998748396445276,3.6100879712468315,D,4.0,1.0,0.0016846304204857362
27485.427000000007,-0.003199874839677287,3.609970398657556,D,4.0,1.0,0.001684719305897951
27485.527000000006,-0.0031998748396785733,3.609852986814477,D,4.0,1.0,0.0016848081913101633
27485.627000000004,-0.0031998748396408583,3.6097357357175945,D,4.0,1.0,0.0016848970767223753
27485.727000000006,-0.003199874839564407,3.6096186453669095,D,4.0,1.0,0.0016849859621345885
27485.827000000005,-0.0031998748394419735,3.6095017157624203,D,4.0,1.0,0.0016850748475467933
27485.927000000007,-0.0031998748392688477,3.6093849469041284,D,4.0,1.0,0.0016851637329589996
27486.027000000006,-0.003199874839046924,3.6092683387920332,D,4.0,1.0,0.0016852526183711977
27486.127000000004,-0.0031998748387666014,3.609151891426134,D,4.0,1.0,0.0016853415037833886
27486.227000000006,-0.0031998748387195635,3.6090355870409554,D,4.0,1.0,0.001685430389195578
27486.327000000005,-0.0031998748388874345,3.6089194265226134,D,4.0,1.0,0.0016855192746077661
27486.427000000007,-0.003199874839048756,3.60880342300589,D,4.0,1.0,0.0016856081600199616
27486.527000000006,-0.0031998748392020964,3.608687576490785,D,4.0,1.0,0.0016856970454321586
27486.627000000004,-0.003199874839341666,3.6085718869772987,D,4.0,1.0,0.0016857859308443597
27486.727000000006,-0.0031998748394620026,3.6084563544654307,D,4.0,1.0,0.0016858748162565673
27486.827000000005,-0.0031998748395639454,3.608340978955182,D,4.0,1.0,0.0016859637016687723
27486.927000000007,-0.0031998748396398747,3.608225760446551,D,4.0,1.0,0.0016860525870809856
27487.027000000006,-0.0031998748396860257,3.608110698939539,D,4.0,1.0,0.0016861414724931975
27487.127000000004,-0.0031998748397004187,3.6079957944341454,D,4.0,1.0,0.0016862303579054103
27487.227000000006,-0.0031998748396771287,3.607881046930371,D,4.0,1.0,0.001686319243317626
27487.327000000005,-0.00319987483961477,3.6077664564282146,D,4.0,1.0,0.0016864081287298375
27487.427000000007,-0.003199874839508125,3.6076520229276765,D,4.0,1.0,0.0016864970141420494
27487.527000000006,-0.003199874839352922,3.6075377464287577,D,4.0,1.0,0.001686585899554255
27487.627000000004,-0.003199874839147136,3.6074236269314572,D,4.0,1.0,0.0016866747849664555
27487.727000000006,-0.0031998748388849985,3.6073096644357756,D,4.0,1.0,0.0016867636703786525
27487.827000000005,-0.0031998748386543614,3.607195853458595,D,4.0,1.0,0.001686852555790837
27487.927000000007,-0.0031998748388253487,3.6070821715996826,D,4.0,1.0,0.0016869414412030261
27488.027000000006,-0.0031998748389934933,3.6069686429798193,D,4.0,1.0,0.0016870303266152172
27488.127000000004,-0.0031998748391528515,3.6068552675990055,D,4.0,1.0,0.001687119212027413
27488.227000000006,-0.0031998748392995918,3.6067420454572408,D,4.0,1.0,0.0016872080974396156
27488.327000000005,-0.0031998748394303452,3.6066289765545245,D,4.0,1.0,0.0016872969828518193
27488.427000000007,-0.0031998748395418125,3.6065160608908577,D,4.0,1.0,0.0016873858682640293
27488.527000000006,-0.0031998748396283748,3.606403298466239,D,4.0,1.0,0.001687474753676239
27488.627000000004,-0.003199874839686864,3.6062906892806703,D,4.0,1.0,0.0016875636390884482
27488.727000000006,-0.0031998748397138463,3.60617823333415,D,4.0,1.0,0.001687652524500664
27488.827000000005,-0.0031998748397072292,3.606065930626679,D,4.0,1.0,0.0016877414099128773
27488.927000000007,-0.003199874839659726,3.605953781158257,D,4.0,1.0,0.0016878302953250927
27489.027000000006,-0.0031998748395694423,3.6058417849288835,D,4.0,1.0,0.0016879191807373033
27489.127000000004,-0.003199874839432284,3.6057299419385593,D,4.0,1.0,0.001688008066149511
27489.227000000006,-0.0031998748392417565,3.605618252187284,D,4.0,1.0,0.0016880969515617168
27489.327000000005,-0.0031998748389983444,3.605506715675058,D,4.0,1.0,0.0016881858369739138
27489.427000000007,-0.003199874838694606,3.605395332401881,D,4.0,1.0,0.001688274722386106
27489.527000000006,-0.0031998748386259435,3.605284086756685,D,4.0,1.0,0.0016883636077982902
27489.627000000004,-0.0031998748386288245,3.605172987080406,D,4.0,1.0,0.0016884524932104707
27489.727000000006,-0.0031998748386301615,3.6050620369139996,D,4.0,1.0,0.0016885413786226569
27489.827000000005,-0.0031998748386344207,3.6049512360522944,D,4.0,1.0,0.0016886302640348402
27489.927000000007,-0.00319987483863746,3.6048405842901206,D,4.0,1.0,0.0016887191494470266
27490.027000000006,-0.0031998748386405313,3.6047300814223067,D,4.0,1.0,0.0016888080348592101
27490.127000000004,-0.003199874838644621,3.604619727243684,D,4.0,1.0,0.0016888969202713939
27490.227000000006,-0.003199874838648317,3.6045095215490814,D,4.0,1.0,0.0016889858056835805
27490.327000000005,-0.0031998748386506256,3.604399464133328,D,4.0,1.0,0.0016890746910957644
27490.427000000007,-0.00319987483865315,3.604289554791254,D,4.0,1.0,0.0016891635765079512
27490.527000000006,-0.0031998748386580884,3.6041797933176887,D,4.0,1.0,0.0016892524619201352
27490.627000000004,-0.003199874838662046,3.604070179507462,D,4.0,1.0,0.0016893413473323166
27490.727000000006,-0.00319987483866467,3.6039607131554035,D,4.0,1.0,0.0016894302327445036
27490.827000000005,-0.003199874838666284,3.6038513940563424,D,4.0,1.0,0.001689519118156688
27490.927000000007,-0.0031998748386707397,3.603742222005108,D,4.0,1.0,0.0016896080035688752
27491.027000000006,-0.0031998748386708534,3.6036331967965314,D,4.0,1.0,0.0016896968889810596
27491.127000000004,-0.0031998748386733843,3.603524318225441,D,4.0,1.0,0.001689785774393244
27491.227000000006,-0.0031998748386730864,3.603415586086667,D,4.0,1.0,0.0016898746598054315
27491.327000000005,-0.003199874838674713,3.6033070001750382,D,4.0,1.0,0.0016899635452176161
27491.427000000007,-0.0031998748386716127,3.6031985602853847,D,4.0,1.0,0.0016900524306298036
27491.527000000006,-0.0031998748386711543,3.6030902662125364,D,4.0,1.0,0.001690141316041988
27491.627000000004,-0.003199874838667261,3.6029821177513224,D,4.0,1.0,0.0016902302014541696
27491.727000000006,-0.0031998748386653448,3.602874114696572,D,4.0,1.0,0.0016903190868663568
27491.827000000005,-0.003199874838660425,3.6027662568431165,D,4.0,1.0,0.001690407972278541
27491.927000000007,-0.003199874838654459,3.602658543985784,D,4.0,1.0,0.001690496857690728
27492.027000000006,-0.0031998748386471566,3.6025509759194043,D,4.0,1.0,0.001690585743102912
27492.127000000004,-0.003199874838637898,3.6024435524388068,D,4.0,1.0,0.0016906746285150957
27492.227000000006,-0.0031998748386267905,3.602336273338822,D,4.0,1.0,0.0016907635139272819
27492.327000000005,-0.0031998748386151067,3.602229138414279,D,4.0,1.0,0.001690852399339465
27492.427000000007,-0.0031998748385999817,3.602122147460007,D,4.0,1.0,0.0016909412847516505
27492.527000000006,-0.003199874838583459,3.602015300270836,D,4.0,1.0,0.00169103017016383
27492.627000000004,-0.0031998748385652933,3.601908596641596,D,4.0,1.0,0.0016911190555760117
27492.727000000006,-0.003199874838544845,3.601802036264802,D,4.0,1.0,0.001691207940988196
27492.827000000005,-0.0031998748385617727,3.6016956146522356,D,4.0,1.0,0.001691296826400377
27492.927000000007,-0.0031998748385743537,3.6015893355347126,D,4.0,1.0,0.0016913857118125615
27493.027000000006,-0.003199874838592983,3.6014831986912004,D,4.0,1.0,0.0016914745972247435
27493.127000000004,-0.0031998748386100075,3.601377203900667,D,4.0,1.0,0.001691563482636926
27493.227000000006,-0.003199874838629462,3.601271350942081,D,4.0,1.0,0.0016916523680491119
27493.327000000005,-0.003199874838650624,3.601165639594409,D,4.0,1.0,0.0016917412534612954
27493.427000000007,-0.003199874838671148,3.6010600696366195,D,4.0,1.0,0.0016918301388734824
27493.527000000006,-0.0031998748386927304,3.60095464084768,D,4.0,1.0,0.0016919190242856645
27493.627000000004,-0.0031998748387176493,3.600849353006559,D,4.0,1.0,0.00169200790969785
27493.727000000006,-0.003199874838742144,3.600744205892223,D,4.0,1.0,0.001692096795110039
27493.827000000005,-0.003199874838767917,3.600639199283641,D,4.0,1.0,0.0016921856805222257
27493.927000000007,-0.0031998748387931904,3.6005343329597794,D,4.0,1.0,0.001692274565934416
27494.027000000006,-0.0031998748388188947,3.600429606699607,D,4.0,1.0,0.0016923634513466043
27494.127000000004,-0.003199874838847833,3.600325020282092,D,4.0,1.0,0.0016924523367587933
27494.227000000006,-0.003199874838876819,3.6002205734862014,D,4.0,1.0,0.001692541222170986
27494.327000000005,-0.0031998748389048455,3.600116266090903,D,4.0,1.0,0.0016926301075831764
27494.427000000007,-0.003199874838935177,3.6000120978751644,D,4.0,1.0,0.0016927189929953706
27494.527000000006,-0.003199874838962736,3.599908068617954,D,4.0,1.0,0.00169280787840756
27494.627000000004,-0.003199874838994836,3.59980417809824,D,4.0,1.0,0.001692896763819753
27494.727000000006,-0.003199874839024548,3.599700426094989,D,4.0,1.0,0.0016929856492319498
27494.827000000005,-0.0031998748390554893,3.599596812387169,D,4.0,1.0,0.0016930745346441446
27494.927000000007,-0.003199874839085333,3.5994933367537483,D,4.0,1.0,0.0016931634200563431
27495.027000000006,-0.0031998748391159353,3.599389998973695,D,4.0,1.0,0.0016932523054685395
27495.127000000004,-0.003199874839145538,3.599286798825976,D,4.0,1.0,0.0016933411908807367
27495.227000000006,-0.0031998748391750534,3.599183736089559,D,4.0,1.0,0.0016934300762929376
27495.327000000005,-0.0031998748392053876,3.5990808105434127,D,4.0,1.0,0.0016935189617051337
27495.427000000007,-0.003199874839233687,3.5989780219665044,D,4.0,1.0,0.0016936078471173363
27495.527000000006,-0.0031998748392635893,3.598875370137802,D,4.0,1.0,0.0016936967325295368
27495.627000000004,-0.003199874839291093,3.5987728548362727,D,4.0,1.0,0.001693785617941738
27495.727000000006,-0.003199874839318033,3.5986704758408847,D,4.0,1.0,0.001693874503353943
27495.827000000005,-0.0031998748393456482,3.598568232930606,D,4.0,1.0,0.001693963388766146
27495.927000000007,-0.0031998748393691884,3.5984661258844044,D,4.0,1.0,0.0016940522741783523
27496.027000000006,-0.003199874839393921,3.5983641545923413,D,4.0,1.0,0.0016941411595905564
27496.127000000004,-0.003199874839420132,3.5982623190701952,D,4.0,1.0,0.0016942300450027614
27496.227000000006,-0.003199874839444064,3.598160618789803,D,4.0,1.0,0.0016943189304149699
27496.327000000005,-0.0031998748394663572,3.5980590535313315,D,4.0,1.0,0.0016944078158271734
27496.427000000007,-0.003199874839488514,3.597957623074947,D,4.0,1.0,0.0016944967012393832
27496.527000000006,-0.003199874839506883,3.597856327200814,D,4.0,1.0,0.0016945855866515906
27496.627000000004,-0.0031998748395249458,3.5977551656891005,D,4.0,1.0,0.0016946744720637984
27496.727000000006,-0.003199874839541077,3.597654138319972,D,4.0,1.0,0.0016947633574760097
27496.827000000005,-0.0031998748395554565,3.5975532448735947,D,4.0,1.0,0.0016948522428882186
27496.927000000007,-0.0031998748395667223,3.5974524851301344,D,4.0,1.0,0.0016949411283004305
27497.027000000006,-0.0031998748395753625,3.597351858869758,D,4.0,1.0,0.0016950300137126401
27497.127000000004,-0.0031998748395810515,3.597251365872631,D,4.0,1.0,0.0016951188991248497
27497.227000000006,-0.0031998748395831956,3.59715100591892,D,4.0,1.0,0.0016952077845370623
27497.327000000005,-0.0031998748395846424,3.597050778788791,D,4.0,1.0,0.0016952966699492692
27497.427000000007,-0.0031998748395810545,3.59695068426241,D,4.0,1.0,0.0016953855553614818
27497.527000000006,-0.003199874839573099,3.5968507221199437,D,4.0,1.0,0.0016954744407736914
27497.627000000004,-0.0031998748395632424,3.596750892141557,D,4.0,1.0,0.0016955633261859007
27497.727000000006,-0.003199874839549466,3.596651194107418,D,4.0,1.0,0.0016956522115981127
27497.827000000005,-0.0031998748395324524,3.5965516277976923,D,4.0,1.0,0.0016957410970103214
27497.927000000007,-0.0031998748395091485,3.596452192992545,D,4.0,1.0,0.0016958299824225323
27498.027000000006,-0.0031998748394828787,3.596352889472142,D,4.0,1.0,0.0016959188678347397
27498.127000000004,-0.0031998748394516455,3.5962537170166513,D,4.0,1.0,0.0016960077532469462
27498.227000000006,-0.0031998748394153646,3.596154675406239,D,4.0,1.0,0.0016960966386591547
27498.327000000005,-0.0031998748393731354,3.596055764421069,D,4.0,1.0,0.0016961855240713564
27498.427000000007,-0.003199874839326042,3.5959569838413095,D,4.0,1.0,0.0016962744094835625
27498.527000000006,-0.003199874839273734,3.5958583334471257,D,4.0,1.0,0.0016963632948957645
27498.627000000004,-0.003199874839215401,3.595759813018684,D,4.0,1.0,0.001696452180307965
27498.727000000006,-0.0031998748391518614,3.5956614223361516,D,4.0,1.0,0.0016965410657201665
