Seconds,Amps,Volts,Ah
23480.0,-0.0019199764078886,3.599781679745123,0.0122487235421183
23490.0,-0.0019158613339871,3.599697711230255,0.0122540510945375
23500.0,-0.0019200525043138,3.5996136808805597,0.0122593787526463
23510.0,-0.0019376199747065,3.5995291126373195,0.0122647366310894
23520.0,-0.0019484367737855,3.599443859105127,0.0122701339321289
23530.0,-0.0019514318195171,3.5993582394564454,0.0122755504162863
23540.0,-0.0019455346947973,3.599272620198521,0.0122809628697784
23550.0,-0.0019296771595238,3.59918741594169,0.012286345108465
23560.0,-0.0019034162014625,3.5991030757723173,0.0122916688492441
23570.0,-0.0018876208361199,3.5990196000116264,0.012296934178463
23580.0,-0.0018963966743671,3.598936217843863,0.0123021897583387
23590.0,-0.0018986752913702,3.5988525305364965,0.0123074606916244
23600.0,-0.0018958445408967,3.598768793572427,0.0123127308580581
23610.0,-0.0018892914299409,3.598685201870987,0.0123179879913509
23620.0,-0.0018804021163123,3.5986018895554386,0.0123232236768318
23630.0,-0.0018706680139599,3.598518927462364,0.0123284334964572
23640.0,-0.0018631941999588,3.5984362848983227,0.0123336194161988
23650.0,-0.0018575366620978,3.5983538721047172,0.0123387870979516
23660.0,-0.0018550779161527,3.598271578229269,0.0123439435070881
23670.0,-0.0018571996319328,3.5981892307201218,0.0123490994481271
23680.0,-0.001865282636551,3.598106595108766,0.0123542695623889
23690.0,-0.0018807069187047,3.598023374839165,0.0123594723256601
23700.0,-0.0018645327756993,3.5979401081182814,0.0123646740474579
23710.0,-0.0018436879179255,3.5978576022514894,0.0123698243539768
23720.0,-0.0018343341200817,3.5977757068776235,0.0123749327179185
23730.0,-0.0018378476462651,3.597693879431332,0.0123800329703717
23740.0,-0.001855415275264,3.597611518954558,0.0123851625022072
23750.0,-0.0018863459988584,3.597528013387984,0.0123903593928657
23760.0,-0.0019014614877214,3.597443414598974,0.012395620236597
23770.0,-0.0018867261287788,3.5973587405492364,0.0124008816082866
23780.0,-0.0018800514195136,3.5972744784259807,0.0124061132437704
23790.0,-0.0018796615145875,3.597190307967926,0.0124113350672899
23800.0,-0.0018837816612981,3.5971059873283937,0.0124165620717009
23810.0,-0.0018903499621561,3.5970213599893963,0.0124218039211779
23820.0,-0.0018947424055067,3.5969364190087645,0.0124270609939108
23830.0,-0.0018983283763228,3.596851230456933,0.0124323291477744
23840.0,-0.0018993377241958,3.5967658696452585,0.0124376036840252
23850.0,-0.0018960013810844,3.596680491691075,0.012442874988338
23860.0,-0.001896299739918,3.596595112363912,0.0124481420732283
23870.0,-0.0019123439806981,3.5965092948698807,0.0124534318561736
23880.0,-0.0019187327133316,3.596422900714723,0.0124587527960264
23890.0,-0.001913701454092,3.5963364040509935,0.012464075621259
23900.0,-0.0018954868191012,3.59625036016607,0.0124693661605273
23910.0,-0.0018972432381334,3.5961646165441876,0.0124746338411623
23920.0,-0.0019172061403294,3.596078310051021,0.0124799316875213
23930.0,-0.0019199097527341,3.5959914173055934,0.0124852610151506
23940.0,-0.0019070659564416,3.5959046803358277,0.0124905762591911
23950.0,-0.0018891557339231,3.5958185677664956,0.0124958487893166
23960.0,-0.0018966171726031,3.595732619643627,0.0125011068072423
23970.0,-0.0018943905193285,3.595646479673856,0.0125063720957034
23980.0,-0.0018844306009072,3.5955605438516964,0.0125116204583704
23990.0,-0.0018686910580116,3.5954751204561664,0.0125168331273411
24000.0,-0.0018691005846007,3.595389974317571,0.0125220245046225
24010.0,-0.001870498790939,3.5953047149087367,0.0125272183926441
24020.0,-0.001871963935599,3.5952193176403004,0.012532416257542
24030.0,-0.0018754445992566,3.5951337344811565,0.0125376209916182
24040.0,-0.0018725159573704,3.595048065393526,0.0125428264923913
24050.0,-0.0018674003323393,3.5949625065422763,0.0125480208205715
24060.0,-0.00187014356806,3.594876928098412,0.0125532118537665
24070.0,-0.0018826892048518,3.5947909255760084,0.0125584241215066
24080.0,-0.0018986552020405,3.594704194614324,0.0125636759887384
24090.0,-0.0018939997993601,3.5946171280972323,0.0125689435651292
24100.0,-0.0018903092179177,3.594530175719746,0.0125741995498755
24110.0,-0.0018891977892566,3.5944432571444325,0.0125794488651632
24120.0,-0.0018899310534467,3.594356270556696,0.0125846976552225
24130.0,-0.0018932619311853,3.5942691132753493,0.0125899520899234
24140.0,-0.0018960912132796,3.5941817363474557,0.0125952150804018
24150.0,-0.0018965275076816,3.5940942059066128,0.0126004826064032
24160.0,-0.0018928195534025,3.5940066725834505,0.0126057455884324
24170.0,-0.0018932857347168,3.5939191356052103,0.0126110040679993
24180.0,-0.0018975105326399,3.5938314111581144,0.012616269062815
24190.0,-0.0018988842861656,3.5937434776180273,0.0126215418333967
24200.0,-0.0018956574937919,3.5936555072350367,0.0126268120303133
24210.0,-0.0018915012979252,3.5935676282389815,0.0126320719730796
24220.0,-0.0018962492294028,3.593479655399602,0.0126373327377009
24230.0,-0.0018987048729752,3.5933914345333786,0.0126426035072875
24240.0,-0.0018971200344054,3.5933031123511094,0.0126478754863256
24250.0,-0.0018897477175639,3.5932149175722086,0.01265313502487
24260.0,-0.0019342091427462,3.5931257761506172,0.0126584460760648
24270.0,-0.0019690627500216,3.5930346992777036,0.012663867287027
24280.0,-0.0019924064467461,3.592942175122409,0.0126693693275781
24290.0,-0.0020025213481952,3.592848778332214,0.0126749178384044
24300.0,-0.0019988779992519,3.592755138274431,0.0126804753374981
24310.0,-0.0019826743110788,3.5926618710509355,0.0126860052712624
24320.0,-0.0019552433895895,3.592569535726621,0.0126914746014022
24330.0,-0.0019179175400332,3.5924786308692687,0.0126968539915823
24340.0,-0.0018956225373018,3.5923890397029217,0.012702150575023
