Seconds,Volts,Amps
19005.119,3.757655929,-0.001889975
19010.119,3.757614272,-0.001889973
19015.119,3.757572616,-0.001889979
19020.119,3.757530959,-0.001889995
19025.119,3.75748958,-0.001889984
19030.119,3.757448263,-0.001889974
19035.119,3.757406946,-0.001889973
19040.119,3.75736563,-0.001889981
19045.119,3.757324314,-0.001889999
19050.119,3.757283142,-0.001889999
19055.119,3.757242018,-0.001889999
19060.119,3.757200945,-0.001889999
19065.119,3.75715992,-0.00189
19070.119,3.757118945,-0.00189
19075.119,3.757078019,-0.00189
19080.119,3.757037143,-0.00189
19085.119,3.756996316,-0.00189
19090.119,3.756955539,-0.00189
19095.119,3.756914804,-0.00189
19100.119,3.756874104,-0.00189
19105.119,3.756833451,-0.00189
19110.119,3.756792843,-0.001890001
19115.119,3.756752281,-0.001890001
19120.119,3.756711765,-0.001890001
19125.119,3.756671295,-0.001890002
19130.119,3.75663087,-0.001890002
19135.119,3.756590491,-0.001890002
19140.119,3.756550158,-0.001890002
19145.119,3.75650984,-0.001890002
19150.119,3.756469552,-0.001890002
19155.119,3.756429302,-0.001890002
19160.119,3.756389091,-0.001890002
19165.119,3.756348917,-0.001890002
19170.119,3.756308782,-0.001890002
19175.119,3.756268685,-0.001890001
19180.119,3.756228626,-0.001890001
19185.119,3.756188605,-0.00189
19190.119,3.756148623,-0.00189
19190.12,3.757217373,0
19190.22,3.757293856,0
19190.32,3.757340651,0
19190.42,3.757377858,0
19190.52,3.757410073,0
19190.62,3.757439102,0
19190.72,3.757465955,0
19190.82,3.757490993,0
19190.92,3.757514398,0
19191.02,3.757536392,0
19191.12,3.757557179,0
19191.22,3.757576953,0
19191.32,3.757595879,0
19191.42,3.757613912,0
19191.52,3.757631206,0
19191.62,3.757647859,0
19191.72,3.757663995,0
19191.82,3.757679801,0
19191.92,3.757695107,0
19192.02,3.757709915,0
19192.12,3.757724228,0
19192.22,3.757738194,0
19192.32,3.757751723,0
19192.42,3.757764813,0
19192.52,3.757777466,0
19192.62,3.757789999,0
19192.72,3.757802247,0
19192.82,3.757814192,0
19192.92,3.757825834,0
19193.02,3.757837174,0
19193.12,3.757848211,0
19193.22,3.757858945,0
19193.32,3.757869377,0
19193.42,3.757879681,0
19193.52,3.75788979,0
19193.62,3.757899649,0
19193.72,3.757909259,0
19193.82,3.757918618,0
19193.92,3.757927728,0
19194.02,3.757936588,0
19194.12,3.757945329,0
19194.22,3.757954008,0
19194.32,3.757962506,0
19194.42,3.757970824,0
19194.52,3.757978961,0
19194.62,3.757986918,0
19194.72,3.757994694,0
19194.82,3.758002322,0
19194.92,3.758009906,0
19195.02,3.758017347,0
19195.12,3.758024647,0
19195.22,3.758031806,0
19195.32,3.758038822,0
19195.42,3.758045697,0
19195.52,3.758052429,0
19195.62,3.758059129,0
19195.72,3.758065718,0
19195.82,3.758072192,0
19195.92,3.758078552,0
19196.02,3.758084797,0
19196.12,3.758090927,0
19196.22,3.758096944,0
19196.32,3.758102876,0
19196.42,3.75810872,0
19196.52,3.758114469,0
19196.62,3.758120125,0
19196.72,3.758125689,0
19196.82,3.758131164,0
19196.92,3.758136551,0
19197.02,3.758141854,0
19197.12,3.758147074,0
19197.22,3.758152212,0
19197.32,3.758157273,0
19197.42,3.758162256,0
19197.52,3.758167165,0
19197.62,3.758172002,0
19197.72,3.758176768,0
19197.82,3.758181464,0
19197.92,3.758186093,0
19198.02,3.758190657,0
19198.12,3.758195159,0
19198.22,3.758199601,0
19198.32,3.758203984,0
19198.42,3.758208311,0
19198.52,3.758212584,0
19198.62,3.758216804,0
19198.72,3.758220975,0
19198.82,3.758225097,0
19198.92,3.758229174,0
19199.02,3.758233207,0
19199.12,3.758237197,0
19199.22,3.758241115,0
19199.32,3.75824497,0
19199.42,3.758248778,0
19199.52,3.758252542,0
19199.62,3.758256262,0
19199.72,3.758259941,0
19199.82,3.758263578,0
19199.92,3.758267176,0
19200.02,3.758270736,0
19200.12,3.75827426,0
19200.121,3.757205057,-0.001890002
19205.121,3.75649136,-0.00189
19210.121,3.75627766,-0.00189
19215.121,3.756157122,-0.00189
19220.121,3.756076696,-0.00189
19225.121,3.756014199,-0.00189
19230.121,3.755960406,-0.00189
19235.121,3.755911388,-0.00189
19240.121,3.755865041,-0.00189
19245.121,3.755820523,-0.00189
19250.121,3.755777018,-0.00189
19255.121,3.755734087,-0.00189
19260.121,3.755691997,-0.001889998
19265.121,3.755650709,-0.001889994
19270.121,3.75560942,-0.00189
19275.121,3.755568484,-0.001889991
19280.121,3.755527621,-0.001889986
19285.121,3.755487012,-0.00188998
19290.121,3.755446744,-0.001889969
19295.121,3.755406476,-0.001889967
19300.121,3.755366208,-0.001889975
19305.121,3.75532594,-0.001889991
19310.121,3.755285946,-0.001889988
19315.121,3.75524612,-0.001889976
19320.121,3.755206293,-0.001889974
19325.121,3.755166467,-0.00188998
19330.121,3.755126641,-0.001889995
19335.121,3.755087084,-0.001889985
19340.121,3.755047588,-0.001889975
19345.121,3.755008092,-0.001889974
19350.121,3.754968597,-0.001889982
19355.121,3.754929102,-0.001889999
19360.121,3.754889746,-0.001889999
19365.121,3.754850437,-0.001889999
19370.121,3.754811177,-0.00189
19375.121,3.754771965,-0.00189
19380.121,3.7547328,-0.00189
19385.121,3.754693684,-0.00189
19390.121,3.754654615,-0.00189
19395.121,3.754615595,-0.00189
19400.121,3.754576622,-0.00189
19405.121,3.754537691,-0.00189
19410.121,3.754498794,-0.00189
19415.121,3.754459942,-0.00189
19420.121,3.754421134,-0.001890001
19425.121,3.75438237,-0.001890001
19430.121,3.754343651,-0.001890001
19435.121,3.754304977,-0.001890002
19440.121,3.754266347,-0.001890002
19445.121,3.754227761,-0.001890002
19450.121,3.75418922,-0.001890002
19455.121,3.754150693,-0.001890002
19460.121,3.754112195,-0.001890002
19465.121,3.754073735,-0.001890002
19470.121,3.754035311,-0.001890002
19475.121,3.753996924,-0.001890002
19480.121,3.753958575,-0.001890002
19485.121,3.753920262,-0.001890001
19490.121,3.753881987,-0.001890001
19495.121,3.753843748,-0.00189
19500.121,3.753805546,-0.00189
19500.122,3.75487677,0
19500.222,3.754952842,0
19500.322,3.754999293,0
19500.422,3.755036208,0
19500.522,3.755068168,0
19500.622,3.755096971,0
19500.722,3.755123619,0
19500.822,3.755148468,0
19500.922,3.755171699,0
19501.022,3.75519353,0
19501.122,3.755214166,0
19501.222,3.755233796,0
19501.322,3.755252587,0
19501.422,3.75527049,0
19501.522,3.75528766,0
19501.622,3.755304195,0
19501.722,3.755320217,0
19501.822,3.75533591,0
19501.922,3.755351107,0
19502.022,3.75536581,0
19502.122,3.75538002,0
19502.222,3.755393887,0
19502.322,3.755407319,0
19502.422,3.755420316,0
19502.522,3.755432878,0
19502.622,3.755445321,0
19502.722,3.755457481,0
19502.822,3.75546934,0
19502.922,3.755480899,0
19503.022,3.755492156,0
19503.122,3.755503113,0
19503.222,3.755513769,0
19503.322,3.755524125,0
19503.422,3.755534354,0
19503.522,3.755544389,0
19503.622,3.755554175,0
19503.722,3.755563714,0
19503.822,3.755573004,0
19503.922,3.755582046,0
19504.022,3.755590839,0
19504.122,3.755599514,0
19504.222,3.755608127,0
19504.322,3.755616562,0
19504.422,3.755624816,0
19504.522,3.755632891,0
19504.622,3.755640786,0
19504.722,3.755648502,0
19504.822,3.755656071,0
19504.922,3.755663595,0
19505.022,3.755670979,0
19505.122,3.755678221,0
19505.222,3.755685323,0
19505.322,3.755692283,0
19505.422,3.755699102,0
19505.522,3.755705781,0
19505.622,3.755712426,0
19505.722,3.755718961,0
19505.822,3.755725382,0
19505.922,3.75573169,0
19506.022,3.755737883,0
19506.122,3.755743963,0
19506.222,3.755749929,0
19506.322,3.755755811,0
19506.422,3.755761606,0
19506.522,3.755767306,0
19506.622,3.755772913,0
19506.722,3.755778429,0
19506.822,3.755783856,0
19506.922,3.755789197,0
19507.022,3.755794453,0
19507.122,3.755799627,0
19507.222,3.75580472,0
19507.322,3.755809735,0
19507.422,3.755814673,0
19507.522,3.755819538,0
19507.622,3.755824331,0
19507.722,3.755829053,0
19507.822,3.755833705,0
19507.922,3.755838291,0
19508.022,3.755842813,0
19508.122,3.755847273,0
19508.222,3.755851673,0
19508.322,3.755856014,0
19508.422,3.7558603,0
19508.522,3.755864532,0
19508.622,3.755868711,0
19508.722,3.755872841,0
19508.822,3.755876924,0
19508.922,3.75588096,0
19509.022,3.755884953,0
19509.122,3.755888904,0
19509.222,3.755892782,0
19509.322,3.755896598,0
19509.422,3.755900368,0
19509.522,3.755904094,0
19509.622,3.755907776,0
19509.722,3.755911416,0
19509.822,3.755915016,0
19509.922,3.755918577,0
19510.022,3.7559221,0
19510.122,3.755925586,0
19510.123,3.754853908,-0.001890002
19515.123,3.754146227,-0.00189
19520.123,3.753935367,-0.00189
19525.123,3.753817262,-0.00189
19530.123,3.753739082,-0.00189
19535.123,3.753678711,-0.00189
19540.123,3.753626958,-0.00189
19545.123,3.753579918,-0.00189
19550.123,3.753535503,-0.00189
19555.123,3.753492882,-0.00189
19560.123,3.753451252,-0.00189
19565.123,3.753410179,-0.00189
19570.123,3.753369923,-0.001889998
19575.123,3.753330446,-0.001889995
19580.123,3.753290969,-0.00189
19585.123,3.753251831,-0.001889992
19590.123,3.753212764,-0.001889987
19595.123,3.753173942,-0.001889981
19600.123,3.753135451,-0.001889971
19605.123,3.75309696,-0.001889969
19610.123,3.753058469,-0.001889976
19615.123,3.753019978,-0.001889992
19620.123,3.752981752,-0.001889989
19625.123,3.752943689,-0.001889977
19630.123,3.752905626,-0.001889975
19635.123,3.752867563,-0.001889981
19640.123,3.752829499,-0.001889996
19645.123,3.752791697,-0.001889985
19650.123,3.752753953,-0.001889976
19655.123,3.75271621,-0.001889975
19660.123,3.752678466,-0.001889983
19665.123,3.752640724,-0.001889999
19670.123,3.752603116,-0.001889999
19675.123,3.752565554,-0.001889999
19680.123,3.752528038,-0.00189
19685.123,3.752490569,-0.00189
19690.123,3.752453146,-0.00189
19695.123,3.752415769,-0.00189
19700.123,3.752378439,-0.00189
19705.123,3.752341155,-0.00189
19710.123,3.752303918,-0.00189
19715.123,3.75226672,-0.00189
19720.123,3.752229556,-0.00189
19725.123,3.752192435,-0.00189
19730.123,3.752155357,-0.001890001
19735.123,3.752118321,-0.001890001
19740.123,3.752081329,-0.001890001
19745.123,3.75204438,-0.001890002
19750.123,3.752007474,-0.001890002
19755.123,3.75197061,-0.001890002
19760.123,3.75193379,-0.001890002
19765.123,3.751896983,-0.001890002
19770.123,3.751860204,-0.001890002
19775.123,3.751823461,-0.001890002
19780.123,3.751786754,-0.001890002
19785.123,3.751750082,-0.001890002
19790.123,3.751713446,-0.001890002
19795.123,3.751676846,-0.001890001
19800.123,3.751640282,-0.001890001
19805.123,3.751603753,-0.00189
19810.123,3.75156726,-0.00189
19810.124,3.752640891,0
19810.224,3.752716568,0
19810.324,3.752762688,0
19810.424,3.752799319,0
19810.524,3.752831033,0
19810.624,3.752859616,0
19810.724,3.752886065,0
19810.824,3.75291073,0
19810.924,3.752933791,0
19811.024,3.752955465,0
19811.124,3.752975953,0
19811.224,3.752995444,0
19811.324,3.753014101,0
19811.424,3.753031878,0
19811.524,3.753048928,0
19811.624,3.753065348,0
19811.724,3.753081258,0
19811.824,3.753096841,0
19811.924,3.753111932,0
19812.024,3.753126532,0
19812.124,3.753140643,0
19812.224,3.753154413,0
19812.324,3.753167751,0
19812.424,3.753180657,0
19812.524,3.75319313,0
19812.624,3.753205486,0
19812.724,3.75321756,0
19812.824,3.753229335,0
19812.924,3.753240811,0
19813.024,3.753251989,0
19813.124,3.753262867,0
19813.224,3.753273447,0
19813.324,3.753283728,0
19813.424,3.753293884,0
19813.524,3.753303846,0
19813.624,3.753313562,0
19813.724,3.753323031,0
19813.824,3.753332253,0
19813.924,3.753341228,0
19814.024,3.753349957,0
19814.124,3.753358567,0
19814.224,3.753367117,0
19814.324,3.753375488,0
19814.424,3.753383681,0
19814.524,3.753391695,0
19814.624,3.75339953,0
19814.724,3.753407187,0
19814.824,3.753414698,0
19814.924,3.753422164,0
19815.024,3.753429491,0
19815.124,3.753436677,0
19815.224,3.753443723,0
19815.324,3.753450629,0
19815.424,3.753457394,0
19815.524,3.753464019,0
19815.624,3.753470612,0
19815.724,3.753477094,0
19815.824,3.753483464,0
19815.924,3.75348972,0
19816.024,3.753495863,0
19816.124,3.753501892,0
19816.224,3.753507809,0
19816.324,3.753513642,0
19816.424,3.753519389,0
19816.524,3.753525041,0
19816.624,3.7535306,0
19816.724,3.753536069,0
19816.824,3.75354145,0
19816.924,3.753546745,0
19817.024,3.753551955,0
19817.124,3.753557084,0
19817.224,3.753562132,0
19817.324,3.753567103,0
19817.424,3.753571997,0
19817.524,3.753576819,0
19817.624,3.753581568,0
19817.724,3.753586247,0
19817.824,3.753590857,0
19817.924,3.753595401,0
19818.024,3.753599882,0
19818.124,3.7536043,0
19818.224,3.753608658,0
19818.324,3.753612959,0
19818.424,3.753617204,0
19818.524,3.753621396,0
19818.624,3.753625535,0
19818.724,3.753629626,0
19818.824,3.753633668,0
19818.924,3.753637665,0
19819.024,3.753641619,0
19819.124,3.753645531,0
19819.224,3.753649371,0
19819.324,3.753653149,0
19819.424,3.753656882,0
19819.524,3.753660569,0
19819.624,3.753664214,0
19819.724,3.753667817,0
19819.824,3.75367138,0
19819.924,3.753674904,0
19820.024,3.75367839,0
19820.124,3.753681841,0
19820.125,3.752607753,-0.001890002
19825.125,3.751905885,-0.00189
19830.125,3.751697761,-0.00189
19835.125,3.751581999,-0.00189
19840.125,3.751505979,-0.00189
19845.125,3.751447653,-0.00189
19850.125,3.751397862,-0.00189
19855.125,3.751352724,-0.00189
19860.125,3.751310164,-0.00189
19865.125,3.751269366,-0.00189
19870.125,3.751229536,-0.00189
19875.125,3.751190246,-0.00189
19880.125,3.751151749,-0.001889998
19885.125,3.75111401,-0.001889995
19890.125,3.75107627,-0.00189
19895.125,3.751038857,-0.001889992
19900.125,3.751001511,-0.001889988
19905.125,3.750964403,-0.001889982
19910.125,3.750927615,-0.001889972
19915.125,3.750890827,-0.001889971
19920.125,3.750854038,-0.001889977
19925.125,3.75081725,-0.001889992
19930.125,3.750780718,-0.001889989
19935.125,3.750744342,-0.001889979
19940.125,3.750707967,-0.001889976
19945.125,3.750671592,-0.001889982
19950.125,3.750635217,-0.001889996
19955.125,3.750599093,-0.001889986
19960.125,3.750563026,-0.001889977
19965.125,3.75052696,-0.001889976
19970.125,3.750490894,-0.001889984
19975.125,3.750454828,-0.001889999
19980.125,3.750418892,-0.001889999
19985.125,3.750383,-0.001889999
19990.125,3.750347153,-0.00189
19995.125,3.75031135,-0.00189
20000.125,3.750275593,-0.00189
20005.125,3.75023988,-0.00189
20010.125,3.750204211,-0.00189
20015.125,3.750168587,-0.00189
20020.125,3.750133008,-0.00189
20025.125,3.750097467,-0.00189
20030.125,3.750061959,-0.00189
20035.125,3.750026491,-0.00189
20040.125,3.749991066,-0.001890001
20045.125,3.749955681,-0.001890001
20050.125,3.749920338,-0.001890001
20055.125,3.749885036,-0.001890002
20060.125,3.749849776,-0.001890002
20065.125,3.749814556,-0.001890002
20070.125,3.749779379,-0.001890002
20075.125,3.749744213,-0.001890002
20080.125,3.749709075,-0.001890002
20085.125,3.749673971,-0.001890002
20090.125,3.749638902,-0.001890002
20095.125,3.749603867,-0.001890002
20100.125,3.749568866,-0.001890002
20105.125,3.749533899,-0.001890001
20110.125,3.749498966,-0.001890001
20115.125,3.749464068,-0.00189
20120.125,3.749429204,-0.00189
20120.126,3.750505177,0
20120.226,3.750580477,0
20120.326,3.750626279,0
20120.426,3.750662639,0
20120.526,3.750694115,0
20120.626,3.750722486,0
20120.726,3.750748743,0
20120.826,3.750773231,0
20120.926,3.750796128,0
20121.026,3.75081765,0
20121.126,3.750837994,0
20121.226,3.75085735,0
20121.326,3.750875878,0
20121.426,3.750893534,0
20121.526,3.750910468,0
20121.626,3.750926776,0
20121.726,3.750942578,0
20121.826,3.750958055,0
20121.926,3.750973043,0
20122.026,3.750987543,0
20122.126,3.751001558,0
20122.226,3.751015234,0
20122.326,3.75102848,0
20122.426,3.751041298,0
20122.526,3.751053686,0
20122.626,3.751065957,0
20122.726,3.751077947,0
20122.826,3.751089641,0
20122.926,3.751101038,0
20123.026,3.751112138,0
20123.126,3.751122941,0
20123.226,3.751133447,0
20123.326,3.751143656,0
20123.426,3.751153741,0
20123.526,3.751163632,0
20123.626,3.751173279,0
20123.726,3.751182681,0
20123.826,3.751191837,0
20123.926,3.751200748,0
20124.026,3.751209414,0
20124.126,3.751217962,0
20124.226,3.75122645,0
20124.326,3.75123476,0
20124.426,3.751242892,0
20124.526,3.751250847,0
20124.626,3.751258625,0
20124.726,3.751266224,0
20124.826,3.751273679,0
20124.926,3.751281089,0
20125.026,3.75128836,0
20125.126,3.751295492,0
20125.226,3.751302484,0
20125.326,3.751309337,0
20125.426,3.75131605,0
20125.526,3.751322623,0
20125.626,3.751329164,0
20125.726,3.751335596,0
20125.826,3.751341915,0
20125.926,3.751348121,0
20126.026,3.751354215,0
20126.126,3.751360196,0
20126.226,3.751366065,0
20126.326,3.751371851,0
20126.426,3.75137755,0
20126.526,3.751383155,0
20126.626,3.751388669,0
20126.726,3.751394092,0
20126.826,3.751399428,0
20126.926,3.751404678,0
20127.026,3.751409844,0
20127.126,3.751414929,0
20127.226,3.751419934,0
20127.326,3.751424861,0
20127.426,3.751429713,0
20127.526,3.751434492,0
20127.626,3.751439199,0
20127.726,3.751443837,0
20127.826,3.751448406,0
20127.926,3.751452909,0
20128.026,3.751457349,0
20128.126,3.751461727,0
20128.226,3.751466045,0
20128.326,3.751470306,0
20128.426,3.751474512,0
20128.526,3.751478664,0
20128.626,3.751482765,0
20128.726,3.751486816,0
20128.826,3.751490821,0
20128.926,3.751494779,0
20129.026,3.751498695,0
20129.126,3.751502569,0
20129.226,3.751506372,0
20129.326,3.751510113,0
20129.426,3.751513809,0
20129.526,3.75151746,0
20129.626,3.751521068,0
20129.726,3.751524635,0
20129.826,3.751528162,0
20129.926,3.75153165,0
20130.026,3.751535101,0
20130.126,3.751538516,0
20130.127,3.750462084,-0.001890002
20135.127,3.749765797,-0.00189
20140.127,3.749560292,-0.00189
20145.127,3.749446769,-0.00189
20150.127,3.749372814,-0.00189
20155.127,3.749316443,-0.00189
20160.127,3.749268527,-0.00189
20165.127,3.749225204,-0.00189
20170.127,3.749184417,-0.00189
20175.127,3.749145357,-0.00189
20180.127,3.749107245,-0.00189
20185.127,3.749069655,-0.00189
20190.127,3.749032836,-0.001889998
20195.127,3.748996752,-0.001889995
20200.127,3.748960668,-0.00189
20205.127,3.748924898,-0.001889992
20210.127,3.748889193,-0.001889988
20215.127,3.748853717,-0.001889983
20220.127,3.748818549,-0.001889974
20225.127,3.748783382,-0.001889972
20230.127,3.748748215,-0.001889978
20235.127,3.748713048,-0.001889993
20240.127,3.748678127,-0.00188999
20245.127,3.748643358,-0.00188998
20250.127,3.748608589,-0.001889977
20255.127,3.748573819,-0.001889983
20260.127,3.74853905,-0.001889996
20265.127,3.748504522,-0.001889987
20270.127,3.74847005,-0.001889979
20275.127,3.748435578,-0.001889978
20280.127,3.748401106,-0.001889985
20285.127,3.748366635,-0.001889999
20290.127,3.748332288,-0.001889999
20295.127,3.748297983,-0.00189
20300.127,3.748263722,-0.00189
20305.127,3.748229503,-0.00189
20310.127,3.748195327,-0.00189
20315.127,3.748161194,-0.00189
20320.127,3.748127103,-0.00189
20325.127,3.748093056,-0.00189
20330.127,3.748059051,-0.00189
20335.127,3.748025083,-0.00189
20340.127,3.747991145,-0.00189
20345.127,3.747957247,-0.00189
20350.127,3.747923389,-0.001890001
20355.127,3.747889571,-0.001890001
20360.127,3.747855792,-0.001890001
20365.127,3.747822053,-0.001890002
20370.127,3.747788353,-0.001890002
20375.127,3.747754693,-0.001890002
20380.127,3.747721073,-0.001890002
20385.127,3.747687464,-0.001890002
20390.127,3.747653881,-0.001890002
20395.127,3.747620331,-0.001890002
20400.127,3.747586813,-0.001890002
20405.127,3.747553328,-0.001890002
20410.127,3.747519876,-0.001890002
20415.127,3.747486457,-0.001890001
20420.127,3.74745307,-0.001890001
20425.127,3.747419716,-0.00189
20430.127,3.747386395,-0.00189
20430.128,3.748464647,0
20430.228,3.74853959,0
20430.328,3.74858509,0
20430.428,3.74862119,0
20430.528,3.748652439,0
20430.628,3.748680608,0
20430.728,3.74870668,0
20430.828,3.748730999,0
20430.928,3.748753739,0
20431.028,3.748775114,0
20431.128,3.748795321,0
20431.228,3.748814548,0
20431.328,3.748832953,0
20431.428,3.748850492,0
20431.528,3.748867314,0
20431.628,3.748883515,0
20431.728,3.748899213,0
20431.828,3.748914588,0
20431.928,3.748929477,0
20432.028,3.748943881,0
20432.128,3.748957804,0
20432.228,3.74897139,0
20432.328,3.748984549,0
20432.428,3.748997281,0
20432.528,3.749009588,0
20432.628,3.749021777,0
20432.728,3.749033688,0
20432.828,3.749045303,0
20432.928,3.749056624,0
20433.028,3.749067649,0
20433.128,3.749078379,0
20433.228,3.749088815,0
20433.328,3.749098955,0
20433.428,3.74910897,0
20433.528,3.749118795,0
20433.628,3.749128375,0
20433.728,3.749137712,0
20433.828,3.749146805,0
20433.928,3.749155655,0
20434.028,3.74916426,0
20434.128,3.749172748,0
20434.228,3.749181176,0
20434.328,3.749189427,0
20434.428,3.749197502,0
20434.528,3.7492054,0
20434.628,3.749213122,0
20434.728,3.749220667,0
20434.828,3.749228067,0
20434.928,3.749235424,0
20435.028,3.749242641,0
20435.128,3.74924972,0
20435.228,3.749256661,0
20435.328,3.749263462,0
20435.428,3.749270125,0
20435.528,3.749276649,0
20435.628,3.749283141,0
20435.728,3.749289523,0
20435.828,3.749295794,0
20435.928,3.749301952,0
20436.028,3.749307999,0
20436.128,3.749313933,0
20436.228,3.749319756,0
20436.328,3.749325496,0
20436.428,3.74933115,0
20436.528,3.74933671,0
20436.628,3.749342179,0
20436.728,3.749347559,0
20436.828,3.749352851,0
20436.928,3.749358058,0
20437.028,3.749363181,0
20437.128,3.749368224,0
20437.228,3.749373187,0
20437.328,3.749378073,0
20437.428,3.749382884,0
20437.528,3.749387622,0
20437.628,3.749392289,0
20437.728,3.749396887,0
20437.828,3.749401416,0
20437.928,3.749405879,0
20438.028,3.74941028,0
20438.128,3.749414619,0
20438.228,3.749418899,0
20438.328,3.749423122,0
20438.428,3.749427289,0
20438.528,3.749431404,0
20438.628,3.749435467,0
20438.728,3.749439481,0
20438.828,3.749443448,0
20438.928,3.74944737,0
20439.028,3.749451249,0
20439.128,3.749455087,0
20439.228,3.749458854,0
20439.328,3.749462559,0
20439.428,3.749466219,0
20439.528,3.749469835,0
20439.628,3.749473408,0
20439.728,3.74947694,0
20439.828,3.749480432,0
20439.928,3.749483886,0
20440.028,3.749487302,0
20440.128,3.749490683,0
20440.129,3.74841197,-0.001890002
20445.129,3.747721001,-0.00189
20450.129,3.747517983,-0.00189
20455.129,3.747406586,-0.00189
20460.129,3.74733459,-0.00189
20465.129,3.747280074,-0.00189
20470.129,3.747233937,-0.00189
20475.129,3.747192335,-0.00189
20480.129,3.747153227,-0.00189
20485.129,3.747115815,-0.00189
20490.129,3.74707933,-0.00189
20495.129,3.747043351,-0.00189
20500.129,3.74700812,-0.001889998
20505.129,3.746973603,-0.001889995
20510.129,3.746939086,-0.00189
20515.129,3.74690487,-0.001889993
20520.129,3.746870716,-0.001889989
20525.129,3.746836783,-0.001889984
20530.129,3.746803148,-0.001889975
20535.129,3.746769513,-0.001889974
20540.129,3.746735878,-0.00188998
20545.129,3.746702243,-0.001889993
20550.129,3.746668845,-0.001889991
20555.129,3.746635592,-0.001889981
20560.129,3.74660234,-0.001889979
20565.129,3.746569087,-0.001889984
20570.129,3.746535835,-0.001889996
20575.129,3.746502814,-0.001889988
20580.129,3.746469847,-0.00188998
20585.129,3.746436879,-0.001889979
20590.129,3.746403912,-0.001889986
20595.129,3.746370946,-0.001889999
20600.129,3.746338097,-0.001889999
20605.129,3.74630529,-0.00189
20610.129,3.746272523,-0.00189
20615.129,3.746239798,-0.00189
20620.129,3.746207113,-0.00189
20625.129,3.746174469,-0.00189
20630.129,3.746141866,-0.00189
20635.129,3.746109303,-0.00189
20640.129,3.746076782,-0.00189
20645.129,3.746044296,-0.00189
20650.129,3.746011838,-0.00189
20655.129,3.745979419,-0.00189
20660.129,3.745947037,-0.001890001
20665.129,3.745914693,-0.001890001
20670.129,3.745882387,-0.001890001
20675.129,3.745850119,-0.001890002
20680.129,3.745817888,-0.001890002
20685.129,3.745785695,-0.001890002
20690.129,3.74575354,-0.001890002
20695.129,3.745721396,-0.001890002
20700.129,3.745689276,-0.001890002
20705.129,3.745657186,-0.001890002
20710.129,3.745625128,-0.001890002
20715.129,3.745593101,-0.001890002
20720.129,3.745561105,-0.001890002
20725.129,3.74552914,-0.001890001
20730.129,3.745497206,-0.001890001
20735.129,3.745465303,-0.00189
20740.129,3.745433431,-0.00189
20740.13,3.746513901,0
20740.23,3.746588508,0
20740.33,3.746633723,0
20740.43,3.746669578,0
20740.53,3.746700612,0
20740.63,3.746728589,0
20740.73,3.746754486,0
20740.83,3.746778644,0
20740.93,3.746801235,0
20741.03,3.746822471,0
20741.13,3.746842548,0
20741.23,3.746861652,0
20741.33,3.746879939,0
20741.43,3.746897367,0
20741.53,3.746914083,0
20741.63,3.746930182,0
20741.73,3.746945782,0
20741.83,3.74696106,0
20741.93,3.746975856,0
20742.03,3.746990169,0
20742.13,3.747004004,0
20742.23,3.747017504,0
20742.33,3.74703058,0
20742.43,3.747043232,0
20742.53,3.74705546,0
20742.63,3.747067571,0
20742.73,3.747079406,0
20742.83,3.747090948,0
20742.93,3.747102196,0
20743.03,3.74711315,0
20743.13,3.747123811,0
20743.23,3.747134179,0
20743.33,3.747144253,0
20743.43,3.747154204,0
20743.53,3.747163964,0
20743.63,3.747173481,0
20743.73,3.747182757,0
20743.83,3.74719179,0
20743.93,3.74720058,0
20744.03,3.747209128,0
20744.13,3.747217559,0
20744.23,3.74722593,0
20744.33,3.747234126,0
20744.43,3.747242146,0
20744.53,3.74724999,0
20744.63,3.747257658,0
20744.73,3.747265151,0
20744.83,3.7472725,0
20744.93,3.747279805,0
20745.03,3.747286972,0
20745.13,3.747294001,0
20745.23,3.747300892,0
20745.33,3.747307645,0
20745.43,3.74731426,0
20745.53,3.747320737,0
20745.63,3.747327181,0
20745.73,3.747333517,0
20745.83,3.747339741,0
20745.93,3.747345854,0
20746.03,3.747351856,0
20746.13,3.747357746,0
20746.23,3.747363525,0
20746.33,3.747369221,0
20746.43,3.747374832,0
20746.53,3.74738035,0
20746.63,3.747385776,0
20746.73,3.747391114,0
20746.83,3.747396365,0
20746.93,3.747401531,0
20747.03,3.747406614,0
20747.13,3.747411616,0
20747.23,3.747416539,0
20747.33,3.747421385,0
20747.43,3.747426157,0
20747.53,3.747430856,0
20747.63,3.747435485,0
20747.73,3.747440044,0
20747.83,3.747444535,0
20747.93,3.747448961,0
20748.03,3.747453325,0
20748.13,3.747457627,0
20748.23,3.74746187,0
20748.33,3.747466056,0
20748.43,3.747470188,0
20748.53,3.747474266,0
20748.63,3.747478293,0
20748.73,3.747482272,0
20748.83,3.747486204,0
20748.93,3.747490091,0
20749.03,3.747493935,0
20749.13,3.747497738,0
20749.23,3.74750147,0
20749.33,3.747505141,0
20749.43,3.747508767,0
20749.53,3.747512349,0
20749.63,3.747515889,0
20749.73,3.747519388,0
20749.83,3.747522847,0
20749.93,3.747526267,0
20750.03,3.747529651,0
20750.13,3.747532999,0
20750.131,3.746452065,-0.001890002
20755.131,3.745766121,-0.00189
20760.131,3.745565445,-0.00189
20765.131,3.745456048,-0.00189
